label,timestamp1,timestamp2,FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8
suboptimal-high-finger-placement,2109933,2109947,176,172,173,2789,194,914,175,181
suboptimal-high-finger-placement,2109948,2109962,176,172,173,2618,193,737,175,180
suboptimal-high-finger-placement,2109962,2109976,176,172,173,2494,192,628,175,180
suboptimal-high-finger-placement,2109977,2109991,176,172,173,2401,191,557,175,180
suboptimal-high-finger-placement,2109991,2110005,175,172,173,2292,190,494,175,180
suboptimal-high-finger-placement,2110006,2110020,176,172,173,2124,189,419,175,180
suboptimal-high-finger-placement,2110021,2110035,175,172,173,1871,188,348,175,180
suboptimal-high-finger-placement,2110035,2110049,176,173,173,1513,186,305,175,180
suboptimal-high-finger-placement,2110050,2110064,176,173,173,1012,185,278,176,180
suboptimal-high-finger-placement,2110385,2110399,176,172,173,2091,182,281,176,180
suboptimal-high-finger-placement,2110400,2110414,176,172,173,3287,187,1538,176,180
suboptimal-high-finger-placement,2110415,2110429,174,171,173,3704,210,2161,176,180
suboptimal-high-finger-placement,2110429,2110443,174,172,174,3843,245,2482,176,180
suboptimal-high-finger-placement,2110444,2110458,174,171,174,3874,204,2520,175,181
suboptimal-high-finger-placement,2110458,2110474,175,171,174,3862,195,2403,177,183
suboptimal-high-finger-placement,2110475,2110489,175,171,174,3837,194,2245,177,183
suboptimal-high-finger-placement,2110490,2110504,175,171,174,3786,193,2102,176,183
suboptimal-high-finger-placement,2110504,2110518,175,171,174,3711,192,1970,175,182
suboptimal-high-finger-placement,2110519,2110533,175,171,174,3572,190,1828,175,181
suboptimal-high-finger-placement,2110533,2110547,175,172,174,3402,188,1684,175,181
suboptimal-high-finger-placement,2110548,2110562,175,172,173,3243,186,1559,175,180
suboptimal-high-finger-placement,2110563,2110577,175,171,174,3120,185,1293,175,180
suboptimal-high-finger-placement,2110577,2110591,175,172,173,3068,184,905,176,180
suboptimal-high-finger-placement,2110592,2110606,175,172,173,2975,183,565,176,180
suboptimal-high-finger-placement,2110606,2110620,175,172,173,2838,181,246,176,180
suboptimal-high-finger-placement,2110621,2110635,175,172,173,2319,181,224,176,180
suboptimal-high-finger-placement,2110635,2110649,175,172,173,1517,181,216,176,180
suboptimal-high-finger-placement,2110840,2110854,176,172,173,1504,184,2643,176,180
suboptimal-high-finger-placement,2110854,2110868,175,172,174,3091,183,2984,176,180
suboptimal-high-finger-placement,2110869,2110883,175,173,173,3362,181,2840,176,180
suboptimal-high-finger-placement,2110884,2110898,176,173,173,3435,181,2491,177,180
suboptimal-high-finger-placement,2110898,2110912,176,173,173,3520,181,2549,177,180
suboptimal-high-finger-placement,2110913,2110927,176,173,173,3614,182,2745,176,181
suboptimal-high-finger-placement,2110927,2110941,176,172,174,3717,183,2850,176,181
suboptimal-high-finger-placement,2110942,2110956,176,172,175,3813,184,2908,176,181
